"ID"	"ORF"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"6860_at"	6860	0.0290610994999989	4.34907189325	0.501756557095199	0.620942675459355	0.879194284565346	-6.36794162775146
"3608_at"	3608	-0.025267171000003	10.9567050815	-0.501596142136234	0.621053661745107	0.879194284565346	-6.3680229947195
"5894_at"	5894	0.0219395128999995	9.13937198675	0.501574198210837	0.6210688448055	0.879194284565346	-6.36803412331908
"84332_at"	84332	0.029625777899998	4.39673953955	0.50154903481231	0.621086255640693	0.879194284565346	-6.36804688405093
"23590_at"	23590	-0.0585487504000008	7.2853924757	-0.501510878531883	0.621112656828973	0.879194284565346	-6.36806623247301
"171483_at"	171483	-0.026773581	3.5573016838	-0.501429260859927	0.621169131685685	0.879207095153528	-6.36810761462674
"7461_at"	7461	-0.0422848356000003	6.3268670064	-0.501236832082101	0.621302291083143	0.879328435330207	-6.36820515468979
"93099_at"	93099	0.0737700976999971	9.97146752105	0.501028469352753	0.62144649164846	0.879372371894908	-6.36831073028044
"1071_at"	1071	0.0605025608999998	4.92983207385	0.500953846328846	0.621498139423932	0.879372371894908	-6.36834853069693
"1901_at"	1901	0.0189059452999989	3.82961089665	0.500928089885823	0.621515966329319	0.879372371894908	-6.36836157638966
"340485_at"	340485	-0.0764317271999975	4.2311925268	-0.500835892260196	0.621579781374636	0.879372371894908	-6.36840826931346
"22895_at"	22895	0.0277101933999973	4.8990776668	0.500832940800427	0.621581824292557	0.879372371894908	-6.36840976392359
"196993_at"	196993	-0.0271906087000016	4.10225139315	-0.500780768550743	0.621617936980569	0.879372371894908	-6.36843618237046
"2298_at"	2298	-0.0636815983000041	7.53707234975	-0.500538276470073	0.621785798424822	0.879542722188141	-6.36855893774312
"255043_at"	255043	0.0334453152999981	4.86884505605	0.500364891527744	0.621905834430805	0.879583770319125	-6.36864667381151
"348_at"	348	0.0422880080999981	8.49052949035	0.500359297833937	0.621909707176389	0.879583770319125	-6.36864950383243
"341152_at"	341152	0.0318757846999995	4.46654536565	0.500288404443351	0.621958790574511	0.879586087303446	-6.36868536829187
"54893_at"	54893	-0.0274955783000017	6.82747062025	-0.499872943959638	0.622246472941748	0.87978739588195	-6.36889544702971
"92747_at"	92747	-0.1851582011	5.98949158935	-0.49986038020847	0.622255173576218	0.87978739588195	-6.36890179727029
"10083_at"	10083	-0.0199588571000016	4.65263829955	-0.499837316094158	0.622271146057199	0.87978739588195	-6.36891345442396
"93978_at"	93978	0.0225455234999998	4.14191885635	0.499773655899246	0.622315233336578	0.87978739588195	-6.36894562707974
"10525_at"	10525	-0.046804100400001	8.382385525	-0.499740180742301	0.622338416829165	0.87978739588195	-6.3689625431842
"942_at"	942	-0.0230460430000026	5.1387479894	-0.499661543164224	0.622392879502648	0.879797300274464	-6.36900227700189
"996_at"	996	0.0237367601000003	8.44255732575	0.499401791930307	0.622572793281315	0.879938432794463	-6.36913348012293
"117285_at"	117285	0.0280381436000008	4.0469053218	0.499380345629254	0.622587648900425	0.879938432794463	-6.36914430990111
"5671_at"	5671	-0.0457807190999997	4.61353240855	-0.49929902569008	0.622643979831704	0.879950963721601	-6.36918537005469
"10330_at"	10330	-0.0276702824000008	9.2197481435	-0.49903676043926	0.622825669056808	0.880140641713862	-6.36931774882469
"139201_at"	139201	-0.0459600307999981	8.4856625223	-0.498895691410854	0.622923407477406	0.880211665489606	-6.36938892553071
"26575_at"	26575	-0.114325517400002	6.885544517	-0.49864641877516	0.623096131201515	0.880381414566118	-6.36951464857477
"6288_at"	6288	0.239410126900003	9.67570832205	0.498585256521283	0.623138514587442	0.880381414566118	-6.36954548696886
"89122_at"	89122	-0.0255106132000043	7.9799887556	-0.498361358691503	0.623293679663302	0.880533530997329	-6.36965834615125
"10936_at"	10936	-0.0278102341000013	4.63571164085	-0.498187187023762	0.623414396035116	0.880597943807139	-6.36974610585272
"100131454_at"	100131454	0.0291887949000005	3.72953403345	0.498002009580445	0.623542752269153	0.880597943807139	-6.36983937816368
"112752_at"	112752	-0.0316015870000026	10.4053607055	-0.497979944230649	0.623558047741334	0.880597943807139	-6.36985049003546
"2006_at"	2006	0.0269794963999974	6.5545471486	0.497888933352233	0.623621137378263	0.880597943807139	-6.36989631704866
"5245_at"	5245	-0.0230088233000014	9.97144414715	-0.497885019397818	0.623623850636336	0.880597943807139	-6.36989828767179
"84085_at"	84085	0.0221011695999973	8.113847503	0.497845395711993	0.623651319145055	0.880597943807139	-6.36991823681004
"115123_at"	115123	0.0284536882000026	6.4865537855	0.497737649066963	0.623726015678791	0.880597943807139	-6.36997247563131
"130497_at"	130497	0.0462413049999997	4.2878016435	0.497722573559022	0.623736467269206	0.880597943807139	-6.36998006361011
"83605_at"	83605	-0.0717400672000057	9.3949218744	-0.497678861357531	0.623766772645523	0.880597943807139	-6.37000206407128
"284382_at"	284382	0.0352336479999993	4.8834396491	0.497597939256388	0.62382287719607	0.88061009063717	-6.37004278738798
"3589_at"	3589	-0.0287524222999993	5.59916261775	-0.497322671914882	0.624013741819737	0.880800337504243	-6.37018126477126
"8446_at"	8446	-0.0390787299000017	9.72299274375	-0.497221395581805	0.624083971517121	0.880800337504243	-6.37023219452303
"25956_at"	25956	0.0259129098999997	4.85796912115	0.497161403134504	0.624125574782899	0.880800337504243	-6.3702623586931
"55127_at"	55127	-0.0309297738000023	8.7303385225	-0.497129512768114	0.624147690479165	0.880800337504243	-6.37027839170493
"153443_at"	153443	-0.0343708767999988	6.9300601205	-0.496940462848959	0.62427880242971	0.880880724530314	-6.37037341669434
"93550_at"	93550	-0.0309003474000002	4.5546051684	-0.496910355634496	0.624299683888225	0.880880724530314	-6.37038854667522
"219938_at"	219938	0.041646713699997	5.09412605525	0.496780491197788	0.624389757659846	0.880908870810153	-6.37045379806312
"4811_at"	4811	-0.026369755400002	4.7812517646	-0.496720237520646	0.624431551558846	0.880908870810153	-6.37048406733014
"339448_at"	339448	0.059864219899997	7.39279127515	0.496676080154926	0.624462181357518	0.880908870810153	-6.37050624811561
"259197_at"	259197	-0.0287611183000029	5.90364191985	-0.496565425475776	0.624538940133984	0.8809501187814	-6.37056182285475
"64285_at"	64285	-0.0218692009999994	7.8492621802	-0.496241034332536	0.624763988455823	0.881200515975541	-6.37072467398879
"84618_at"	84618	-0.0326575871000019	5.70093540885	-0.496085586217976	0.624871844814695	0.881274626323697	-6.37080267534849
"144360_at"	144360	-0.0415563400999992	3.97068564535	-0.495881199050916	0.625013670217808	0.881274626323697	-6.37090519720821
"9607_at"	9607	0.0328928551999987	3.9072659524	0.495830712443359	0.625048705449323	0.881274626323697	-6.37093051524482
"63924_at"	63924	0.0263138529000022	6.60692078965	0.495809444805598	0.625063464419356	0.881274626323697	-6.37094117979132
"51257_at"	51257	-0.0513070733000021	8.23732846095	-0.495733745760412	0.625115998120582	0.881274626323697	-6.37097913505846
"57461_at"	57461	-0.0259382579000018	9.36828395275	-0.495722845140395	0.625123563112096	0.881274626323697	-6.37098460012931
"139804_at"	139804	0.0302095327999998	4.6606820799	0.495685780910658	0.625149285872104	0.881274626323697	-6.37100318155576
"23495_at"	23495	0.0190387657999969	6.7602328541	0.495544717833661	0.625247188821839	0.881289904873067	-6.37107388835721
"4922_at"	4922	-0.0395784655000009	4.02491678075	-0.495444563419713	0.625316703957812	0.881289904873067	-6.37112407806615
"7033_at"	7033	-0.0533926475999991	4.9538533794	-0.495414898030382	0.625337294784692	0.881289904873067	-6.37113894218106
"9185_at"	9185	0.0406842587999998	6.0188126835	0.495309029808802	0.62541078075595	0.881289904873067	-6.37119198133441
"158055_at"	158055	0.0271061130999977	6.97243830205	0.495230675574544	0.625465171098527	0.881289904873067	-6.37123122906392
"201294_at"	201294	-0.0239914047000029	6.51808470415	-0.495115659171456	0.625545014792587	0.881289904873067	-6.37128882993034
"200035_at"	200035	0.0346984803000003	7.23661179395	0.495057436490621	0.62558543442055	0.881289904873067	-6.37131798319594
"3355_at"	3355	0.0242730375000004	3.29913211005	0.495055035791308	0.625587101071389	0.881289904873067	-6.3713191852024
"65083_at"	65083	-0.0217506782000001	7.2355876139	-0.495053801850525	0.625587957717761	0.881289904873067	-6.37131980302216
"66035_at"	66035	0.0212223292999978	6.73230308075	0.494969566848605	0.625646437986284	0.881305319795435	-6.37136197494858
"677795_at"	677795	0.0255789550999985	5.32318775545	0.494836767707807	0.625738639100677	0.881368229014394	-6.3714284460835
"64764_at"	64764	-0.0307932746999979	5.66575084565	-0.494625759058446	0.625885153189258	0.881507624020031	-6.37153402827836
"7465_at"	7465	-0.0496626199999994	9.1933169041	-0.494489485953916	0.625979782979872	0.881545881820588	-6.37160219173946
"84441_at"	84441	0.0324446029999992	7.3938668271	0.494449690583595	0.626007418640058	0.881545881820588	-6.37162209382097
"1442_at"	1442	0.0403339597999981	6.8808380468	0.494212583944591	0.626172087609874	0.881710795397193	-6.37174064089623
"23710_at"	23710	0.0428174423999987	8.82051816	0.493998407433103	0.626320848925419	0.881831477119689	-6.37184767575647
"57153_at"	57153	-0.0626356716000007	9.941042577	-0.493952228439272	0.626352925762558	0.881831477119689	-6.37187074780022
"125981_at"	125981	-0.0291608601999984	5.0724061147	-0.493871912885382	0.626408716329093	0.881843055055438	-6.37191087020241
"6906_at"	6906	0.0344993585999989	4.3253675874	0.49367378543095	0.626546353795769	0.881969844572495	-6.37200981940633
"58160_at"	58160	-0.0569175909000004	4.23629728335	-0.493166641286542	0.626898726004141	0.882398867313854	-6.37226292159822
"79931_at"	79931	0.0269327608000012	4.58057787	0.493085322906925	0.626955235857425	0.882411411901063	-6.3723034817985
"57536_at"	57536	0.0287517402000006	5.0634525548	0.492871707751078	0.627103692694198	0.882547440926744	-6.37240999820749
"11162_at"	11162	-0.0365266362000014	5.5701008872	-0.492792646769669	0.627158642069514	0.882547440926744	-6.37244940949904
"10613_at"	10613	-0.0653775558000032	9.0093643385	-0.492740769174853	0.627194699509674	0.882547440926744	-6.37247526672445
"9892_at"	9892	0.0192096986000001	4.3830447114	0.492655117271474	0.627254233816985	0.882564225920847	-6.3725179521763
"50839_at"	50839	0.0304129829999988	3.6713696436	0.492495321742686	0.627365310290054	0.882653524130478	-6.3725975684358
"25900_at"	25900	-0.0315215310000001	6.5282765742	-0.492350589294612	0.627465923978327	0.882689896595888	-6.37266965790896
"290_at"	290	0.0200199539000003	4.80260006265	0.492267029489908	0.627524015645067	0.882689896595888	-6.37271126860442
"80169_at"	80169	-0.0257125645	6.67716359285	-0.492252667359043	0.627534000600561	0.882689896595888	-6.37271841989179
"151835_at"	151835	0.0295677410999975	5.84316976065	0.491990492206563	0.627716284944199	0.882866679999011	-6.37284892804902
"3421_at"	3421	-0.0201183710000006	10.4155759115	-0.491934920004559	0.627754926142023	0.882866679999011	-6.37287658260582
"6934_at"	6934	0.0260126953999995	5.2017574929	0.491798128515317	0.627850046465207	0.882933475795985	-6.37294464154782
"283446_at"	283446	0.0356420239999986	4.3551416244	0.491476590084328	0.628073659840131	0.883133081202081	-6.37310454624545
"51655_at"	51655	0.047455092499999	5.93342055205	0.491393458639067	0.628131479418582	0.883133081202081	-6.37314587182568
"283871_at"	283871	-0.0215203494000029	9.5850726792	-0.491388548667561	0.628134894478162	0.883133081202081	-6.3731483124143
"100289511_at"	100289511	-0.0293121161000016	6.41976830965	-0.491213369302583	0.62825674352769	0.883189683362052	-6.37323537283809
"574040_at"	574040	-0.0579486275000001	6.04110407715	-0.49110479552317	0.628332269352876	0.883189683362052	-6.37328931647235
"26167_at"	26167	-0.0405687086999995	4.32322092665	-0.49109889972756	0.62833637069102	0.883189683362052	-6.37329224539704
"221178_at"	221178	0.0209468562999993	4.90499723205	0.491056722108378	0.628365711394652	0.883189683362052	-6.37331319747356
"9716_at"	9716	-0.0285676238000008	8.3506640309	-0.49074596998944	0.628581904332744	0.883333364320912	-6.37346751191208
"7700_at"	7700	0.0301656473999996	4.8030997878	0.490724429942844	0.62859689119439	0.883333364320912	-6.37347820481011
"401994_at"	401994	-0.0269568882000035	5.4788594459	-0.490688923131626	0.62862159603305	0.883333364320912	-6.37349583008043
"154467_at"	154467	-0.0306268681000024	8.95058541595	-0.490635847418114	0.628658525748429	0.883333364320912	-6.37352217407597
"340267_at"	340267	-0.0297942998000007	4.1281600728	-0.490538896005465	0.628725986442154	0.88336120217136	-6.37357028847308
"8602_at"	8602	-0.0256652555999999	7.1699154307	-0.49038562063987	0.628832645220966	0.883421358054388	-6.37364633598429
"151056_at"	151056	0.0280790545999974	6.7474600857	0.490340411715288	0.628864106059861	0.883421358054388	-6.37366876193822
"254173_at"	254173	-0.0236089168000033	6.5450118331	-0.490167110778382	0.628984712669953	0.883523836050027	-6.3737547094042
"8361_at"	8361	0.0472432456999989	4.60811610735	0.49005746338379	0.629061025873994	0.883564085057805	-6.37380907297494
"63982_at"	63982	-0.0204252883000002	4.20246662775	-0.489739142587445	0.629282597177716	0.88375986879583	-6.37396683021594
"220359_at"	220359	0.0264503906999973	5.20374269915	0.489598749979979	0.629380330629021	0.88375986879583	-6.37403637583087
"84464_at"	84464	-0.0219784037999986	8.4535726416	-0.489510184808247	0.629441988306108	0.88375986879583	-6.37408023791137
"23180_at"	23180	0.0520317338999989	7.75208425305	0.489475669498731	0.629466018069994	0.88375986879583	-6.37409732958793
"28976_at"	28976	-0.0220041099000046	8.13757363045	-0.489473203627845	0.629467734840061	0.88375986879583	-6.37409855062034
"50614_at"	50614	0.025404796000001	5.2494633575	0.489446340186107	0.62948643764221	0.88375986879583	-6.37411185227882
"84179_at"	84179	0.0376759926999988	6.22632122295	0.489262693726058	0.629614302365104	0.883859509991174	-6.37420276724993
"150223_at"	150223	-0.0556552765999996	9.7410811845	-0.489157991876428	0.629687206849584	0.883859509991174	-6.37425458542466
"57481_at"	57481	0.0299529667999998	4.2988173227	0.489122290629602	0.629712066711361	0.883859509991174	-6.37427225191253
"84631_at"	84631	0.0227339391000001	4.28707262995	0.489070525657666	0.629748113030553	0.883859509991174	-6.37429786517279
"84661_at"	84661	-0.0225998689999987	11.1723393745	-0.488914841672334	0.629856528606938	0.883932850357533	-6.3743748814961
"168433_at"	168433	-0.0260775872000032	4.7986155707	-0.488773124102825	0.629955225644784	0.883932850357533	-6.37444496784278
"7292_at"	7292	0.0380572671999984	5.105133795	0.488757771407595	0.629965918219856	0.883932850357533	-6.37445255931747
"402_at"	402	-0.031822346300002	9.45512632295	-0.488721634630799	0.629991086454182	0.883932850357533	-6.37447042701416
"23520_at"	23520	-0.0211549396000006	3.4802567043	-0.488299492879521	0.630285130215719	0.884215642997714	-6.37467905779442
"3241_at"	3241	-0.0325984361999989	8.1017001765	-0.488279834142533	0.630298825081327	0.884215642997714	-6.37468876923532
"84302_at"	84302	-0.0578406805999983	8.8894294136	-0.488226871193728	0.630335721336522	0.884215642997714	-6.37471493109695
"29922_at"	29922	-0.0760513704000036	8.5943209794	-0.488120515597815	0.630409816175699	0.884252673230028	-6.37476745869731
"80168_at"	80168	0.025916592799998	5.198083109	0.488051668391705	0.630457782137523	0.884253050616397	-6.37480145544292
"116173_at"	116173	0.0226118701999987	7.0174538022	0.487808203554721	0.630627417869988	0.884398015206194	-6.37492164076132
"55778_at"	55778	-0.0233843006000027	6.8655742331	-0.48772822773356	0.630683146102209	0.884398015206194	-6.37496110767263
"149465_at"	149465	0.0179667147999991	4.64603692	0.487697936997536	0.630704253683644	0.884398015206194	-6.37497605406111
"388407_at"	388407	-0.0269948363000045	7.69669435635	-0.487604565623138	0.630769319960071	0.884422358398106	-6.37502212068256
"51585_at"	51585	-0.0313633091000023	6.81938243235	-0.487493259525045	0.630846888138514	0.884464225909394	-6.37507702448952
"1101_at"	1101	0.018046535499999	4.06830392115	0.487380185351128	0.630925692933598	0.884484536665496	-6.37513278788537
"140465_at"	140465	-0.0311997068000007	9.322457075	-0.487269111736821	0.63100310785541	0.884484536665496	-6.37518755237703
"83890_at"	83890	0.0189240646999997	3.54985195015	0.487257785333696	0.631011002256668	0.884484536665496	-6.37519313613837
"4093_at"	4093	-0.0346886469000012	6.23041502935	-0.487198660534773	0.631052212442663	0.884484536665496	-6.37522228179298
"219464_at"	219464	0.0403302511999977	5.9922214587	0.48706124217902	0.631147998250823	0.884537434828979	-6.37529000901134
"50852_at"	50852	0.0241177592999988	3.92777447605	0.486997588101617	0.631192369807172	0.884537434828979	-6.37532137486275
"9154_at"	9154	0.0327117396000007	5.6046094912	0.486910554999101	0.631253040561432	0.884537434828979	-6.3753642543544
"5208_at"	5208	-0.0380927420000017	6.6155912507	-0.486856241648281	0.631290903733571	0.884537434828979	-6.37539100967331
"51248_at"	51248	0.0206481275999959	10.1772194528	0.486802291268067	0.631328514896006	0.884537434828979	-6.37541758330031
"84457_at"	84457	-0.0327428534000003	4.4062136688	-0.486605378992308	0.631465799705463	0.88466292305143	-6.37551454934995
"7693_at"	7693	-0.0330730257999994	7.4756516329	-0.48648557585901	0.631549331635087	0.884713091973922	-6.37557352556694
"11055_at"	11055	0.0253247701000001	3.71623841875	0.486315730333015	0.631667763923567	0.884812140187307	-6.37565711212395
"326340_at"	326340	-0.0332470088000001	4.7044959525	-0.486097549194305	0.631819915210361	0.884940022397251	-6.37576444434687
"203102_at"	203102	-0.0312785021000002	5.32885340735	-0.486044308246752	0.63185704597239	0.884940022397251	-6.37579062859793
"3218_at"	3218	0.0356064879	4.74067405325	0.485898445101505	0.631958777463921	0.884940022397251	-6.37586235069446
"4036_at"	4036	0.0247963449000004	4.30771942025	0.485785563717511	0.632037511121083	0.884940022397251	-6.37591784094274
"146664_at"	146664	0.0246652219999977	7.2853837795	0.485754529755867	0.632059157787991	0.884940022397251	-6.37593309441313
"10036_at"	10036	-0.0226250218000033	7.8135923187	-0.485646445188339	0.632134551077809	0.884940022397251	-6.37598621150905
"10380_at"	10380	0.0268019449999972	6.8690246999	0.485600130877863	0.632166858407518	0.884940022397251	-6.37600896868332
"220047_at"	220047	0.0214466937000002	3.93497157335	0.485569310446306	0.632188358137054	0.884940022397251	-6.37602411155081
"10060_at"	10060	-0.0387363775000007	3.93459140095	-0.485568870847886	0.632188664794713	0.884940022397251	-6.37602432752998
"56655_at"	56655	-0.0357247239000014	9.32992781595	-0.485466527322747	0.632260060038859	0.884973141038914	-6.37607460473916
"101928162_at"	101928162	-0.0509047902000024	4.3870988815	-0.485236329286133	0.632420660509275	0.885053836823078	-6.37618765379836
"353323_at"	353323	-0.0276607439000003	7.50354471405	-0.485061445238611	0.632542682914339	0.885053836823078	-6.3762735033993
"64005_at"	64005	0.0300780863999996	6.9195030293	0.485030905169715	0.632563992833309	0.885053836823078	-6.3762884922447
"8609_at"	8609	-0.0339140571000005	9.14674475705	-0.485013230421178	0.63257632587747	0.885053836823078	-6.37629716646212
"6707_at"	6707	0.035107370000004	14.294628479	0.484984336545608	0.632596487613219	0.885053836823078	-6.37631134601285
"129450_at"	129450	0.0241319451999971	6.764493422	0.484920416445144	0.632641091190121	0.885053836823078	-6.37634271160453
"5276_at"	5276	-0.0297921048000012	4.144797849	-0.484904936894437	0.632651893067557	0.885053836823078	-6.37635030681162
"140767_at"	140767	0.0382325969999977	4.7574640417	0.484774160567653	0.632743154224534	0.885070279348202	-6.37641446415233
"3083_at"	3083	0.0386765168999981	5.49392614325	0.484684603845843	0.632805654083168	0.885070279348202	-6.37645838987337
"91137_at"	91137	-0.0261295204999996	8.52616576345	-0.484551217753743	0.632898746795971	0.885070279348202	-6.37652379828233
"778_at"	778	-0.0415600153000026	4.98135758355	-0.484492066075969	0.632940031880504	0.885070279348202	-6.37655279879871
"4502_at"	4502	0.0436748359999974	14.292345959	0.484462547571256	0.632960634864369	0.885070279348202	-6.37656726965249
"10978_at"	10978	-0.015281721500001	9.68095996235	-0.4844579728081	0.632963827931845	0.885070279348202	-6.37656951226104
"8468_at"	8468	-0.0281950669999995	4.8477580629	-0.484376404319277	0.633020761877026	0.885070279348202	-6.37660949472129
"81502_at"	81502	0.0394799348999957	10.12124576005	0.484340856771502	0.633045574419179	0.885070279348202	-6.37662691701787
"90809_at"	90809	-0.0226538902000009	9.1079588901	-0.484195615742896	0.633146958697534	0.885145273153878	-6.37669808846618
"100532746_at"	100532746	-0.0709793499000009	5.91863627805	-0.484008746957373	0.633277411739314	0.885254198906553	-6.3767896277678
"246329_at"	246329	0.0356112064999987	5.53907457045	0.483947207012347	0.633320375430045	0.885254198906553	-6.37681976608191
"391196_at"	391196	0.0351266853999981	4.6112355273	0.4838254371596	0.6334053921217	0.885306285022934	-6.37687939009346
"123745_at"	123745	0.0378368696000004	5.5341272763	0.483361606067538	0.633729274975723	0.885692199681487	-6.37710636831521
"3780_at"	3780	-0.0256279745000016	5.38894157005	-0.48310072790615	0.633911473387009	0.885732718823026	-6.37723393688462
"838_at"	838	0.0276699671999996	3.7866386304	0.482985078295522	0.63399225117069	0.885732718823026	-6.37729046761862
"84838_at"	84838	0.0273150739999988	6.6991808231	0.482903615798061	0.634049153085619	0.885732718823026	-6.3773302793897
"159963_at"	159963	0.0160742480999998	3.72005242215	0.482875394444022	0.634068866366809	0.885732718823026	-6.37734406999688
"7357_at"	7357	0.0353438510000004	10.5736452055	0.482753081886541	0.634154307786794	0.885732718823026	-6.37740382996767
"284114_at"	284114	0.0312345243000038	8.18431267195	0.482710609690531	0.634183977955254	0.885732718823026	-6.37742457774386
"4007_at"	4007	0.0231294841999965	7.6604986212	0.482683799044456	0.634202707623888	0.885732718823026	-6.37743767389368
"403257_at"	403257	0.0323703026999991	3.85320398465	0.482680907976872	0.634204727311872	0.885732718823026	-6.37743908604596
"133418_at"	133418	-0.0471647289999986	8.1585439085	-0.482559129614933	0.634289803827147	0.885732718823026	-6.37749856160811
"9317_at"	9317	-0.034758598799999	7.6319377075	-0.48249205420084	0.634336666107362	0.885732718823026	-6.37753131442626
"149837_at"	149837	0.0375053342000014	5.3272103954	0.482473861638294	0.634349376623324	0.885732718823026	-6.37754019705796
"203562_at"	203562	0.0451717169999988	4.6948917502	0.482333323280413	0.634447569819067	0.885732718823026	-6.37760880474447
"7570_at"	7570	0.0424395725000011	7.18150965225	0.482252107284752	0.634504318025562	0.885732718823026	-6.37764844366597
"79098_at"	79098	-0.040465100999997	11.1695657135	-0.482208366521888	0.634534882045116	0.885732718823026	-6.37766978942382
"6901_at"	6901	-0.022428369	8.8271043307	-0.48208868917061	0.634618510447454	0.885732718823026	-6.37772818301868
"7771_at"	7771	-0.0445403711000019	5.56120086195	-0.482011852723129	0.634672205022311	0.885732718823026	-6.37776566598431
"79901_at"	79901	-0.136841034800002	6.6085829091	-0.481907980624705	0.634744795828377	0.885732718823026	-6.37781632840579
"57228_at"	57228	0.0530212585999994	9.0970572584	0.481888623366179	0.634758324025285	0.885732718823026	-6.37782576850544
"4744_at"	4744	0.0266513363000014	4.18240534955	0.481800591062307	0.634819848762528	0.885732718823026	-6.37786869520129
"89885_at"	89885	0.0337505633000008	7.59229136485	0.481785341940241	0.634830506468357	0.885732718823026	-6.37787613026518
"9369_at"	9369	0.0764667930000016	4.07528867	0.481667623001843	0.634912783691676	0.885732718823026	-6.37793351912249
"9337_at"	9337	0.018562999200002	9.1955335461	0.481601437980113	0.634959044468536	0.885732718823026	-6.37796577878816
"5626_at"	5626	0.0323693803000005	5.07602878925	0.481516966358733	0.635018089090815	0.885732718823026	-6.37800694534373
"8648_at"	8648	-0.0390727575000032	6.93726711005	-0.481501898916303	0.635028621308717	0.885732718823026	-6.37801428759655
"284433_at"	284433	0.0407749759999998	3.8279688498	0.481465634185782	0.635053970861764	0.885732718823026	-6.37803195820909
"91523_at"	91523	0.0351318968999959	8.23833332245	0.481461065479336	0.635057164483873	0.885732718823026	-6.3780341842974
"3887_at"	3887	0.104571476699997	8.70752565135	0.481453344760854	0.635062561445367	0.885732718823026	-6.37803794614702
"116443_at"	116443	-0.0218294492999984	3.92938160055	-0.481405487138809	0.635096015497842	0.885732718823026	-6.37806126302011
"6678_at"	6678	-0.072229174200003	7.1707392508	-0.481159302232794	0.635268119457306	0.885841420501268	-6.37818117176657
"81469_at"	81469	0.0366339900000003	4.29271816	0.481098405219981	0.635310694849142	0.885841420501268	-6.37821082348588
"123970_at"	123970	0.0331016106999993	4.25445867585	0.481025219395636	0.635361863520014	0.885841420501268	-6.37824645396475
"55572_at"	55572	0.0251029839000001	8.63560779545	0.480891539529168	0.635455332077902	0.885841420501268	-6.37831152224687
"7252_at"	7252	0.0402292350999982	4.74982054545	0.480840242155592	0.635491200698053	0.885841420501268	-6.37833648639576
"337976_at"	337976	-0.0226868440000016	4.5767823519	-0.4807665285486	0.635542745006554	0.885841420501268	-6.37837235496646
"4835_at"	4835	-0.0359914459000006	9.65033139955	-0.480763837071518	0.635544627060208	0.885841420501268	-6.37837366452024
"201254_at"	201254	-0.0225390350000012	10.6523965905	-0.480747260580438	0.635556218463097	0.885841420501268	-6.37838172974996
"51360_at"	51360	-0.0332500978999999	8.61127445695	-0.480388101767272	0.635807390061224	0.886124883802815	-6.37855641032535
"9890_at"	9890	0.0245043022999987	4.81661948815	0.480258082202164	0.635898328093858	0.886167255839477	-6.37861961519042
"64319_at"	64319	-0.0249555688000003	7.6657677054	-0.480104464023812	0.63600577900029	0.886167255839477	-6.37869427019885
"373509_at"	373509	-0.0254954103000022	5.03528144865	-0.48007920455736	0.63602344795903	0.886167255839477	-6.37870654349937
"5275_at"	5275	-0.0610953329000008	9.83562047905	-0.480035243076177	0.636054199477967	0.886167255839477	-6.37872790239933
"64928_at"	64928	-0.0248861970000043	10.5947939775	-0.480002944024225	0.636076793433082	0.886167255839477	-6.3787435938318
"132720_at"	132720	-0.0524576011000004	7.52971093025	-0.479619746362152	0.636344876985766	0.886394722068145	-6.37892967899426
"56919_at"	56919	0.0196266417999995	7.5634945912	0.479564563927185	0.63638348660024	0.886394722068145	-6.37895646423878
"29099_at"	29099	-0.0173261907000022	6.94307491915	-0.479493295237054	0.63643335288547	0.886394722068145	-6.37899105319963
"6553_at"	6553	-0.0486469482000027	6.6951765127	-0.479462773279927	0.636454709459855	0.886394722068145	-6.3790058649375
"221294_at"	221294	-0.0348389693	7.83252576055	-0.47942787691662	0.636479127254498	0.886394722068145	-6.37902279836307
"54826_at"	54826	-0.025333293700001	4.15806791635	-0.479075120116774	0.636725983114726	0.886634003798213	-6.37919390554506
"112616_at"	112616	-0.0673903009000014	10.39916349525	-0.47904566840055	0.636746595100567	0.886634003798213	-6.37920818573509
"246705_at"	246705	-0.0431185675000032	4.14333161755	-0.478910687409795	0.63684106632634	0.886698950704019	-6.3792736226871
"51550_at"	51550	-0.0295160841000008	9.09539679645	-0.478685973755872	0.636998354160449	0.886777146999296	-6.37938252079535
"4320_at"	4320	0.0258938244999962	6.65190271665	0.478644538903613	0.637027358308663	0.886777146999296	-6.37940259500951
"10460_at"	10460	-0.0362648283000002	6.19556678165	-0.478528793089056	0.637108382840955	0.886777146999296	-6.37945866213384
"9325_at"	9325	-0.0260568450000029	8.4480232096	-0.478494245770594	0.63713256759935	0.886777146999296	-6.37947539423969
"5676_at"	5676	-0.0256283263999997	3.1340658252	-0.478469055679911	0.637150202116312	0.886777146999296	-6.37948759366764
"219484_at"	219484	0.0374516155999993	4.2156335783	0.478420454304953	0.637184226505077	0.886777146999296	-6.37951112928115
"2254_at"	2254	-0.025849355000001	5.710155032	-0.478333516360821	0.637245091238299	0.88679528197469	-6.37955322385719
"729991_at"	729991	-0.0440871914999992	7.20160766695	-0.47816950026587	0.637359925059152	0.886857810252656	-6.37963261860389
"90203_at"	90203	-0.0235164148999996	5.16773735965	-0.477991336799455	0.637484674553292	0.886857810252656	-6.37971883143528
"64768_at"	64768	-0.0340111689000011	8.04146289125	-0.477958296217095	0.637507810673695	0.886857810252656	-6.37973481623033
